revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,entity_types_31,entity_description,new_value_description,old_value_description,label,entity_types_279,predicted_class
1841730242,685,Solomon Islands,Q685$F7534A48-0BCE-4877-A94C-663D8241B7C8,,11593,Inequality-adjusted Human Development Index,"""+0.43""",,"""+0.430""",,quantity,UPDATE,PROPERTY_VALUE,"archipelagic state, Commonwealth realm, country, island country, sovereign state",island sovereign state in Oceania,,,refinement,,refinement
1307884332,102042681,Oviedo City,Q102042681$BC119CC6-09AB-4259-9248-AF50ECADFA7C,,1082,population,"""+56""",,"""+185902""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
1421326610,208006,Bilecik,Q208006$F9F286C0-BB14-4C8D-B5BC-CE5E58DF2B7C,,6344,rural population,"""+67891""",,"""+13832""",,quantity,UPDATE,PROPERTY_VALUE,"city, municipality, town","district and city in Bilecik, Turkey",,,property_value_update,,property_value_update
1438528590,2948083,Chambairy,Q2948083$1D7E4148-62E1-4AB3-BA38-3C8EF381D529,,2044,elevation above sea level,"""+2206""",,"""+2202""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
1016453060,40603,debye,Q40603$aed3ea4d-44ea-efb3-8a29-1f37ccb4af68,,2370,conversion to SI unit,"""+0.000000000000000000000000000003335640951981521""",,"""+0.0000000000000000000000000000033356409519815204957557671447491851179258151984597290969874899254470237540131846812503868926549""",,quantity,UPDATE,PROPERTY_VALUE,unit of electric dipole moment,CGS unit of electric dipole moment; approx. 3.33 femtocoulomb-femtometre,,,refinement,,refinement
1314333878,432780,Hend Sabry,Q432780$b293f4cd-4f0f-11a5-f16a-dcb5c826ae93,,1971,number of children,"""+3""",,"""+2""",,quantity,UPDATE,PROPERTY_VALUE,human,Tunisian actress,,,property_value_update,,property_value_update
1675874377,55647088,Decimal and duodecimal clock - CnAM 14568,Q55647088$5afde4f2-4ddf-ae0c-0fed-b1ad36fac7cc,,2610,thickness,"""+30.00""",,"""+30""",,quantity,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,unrefinement
1010844731,2635151,Epsilon Leporis,Q2635151$a832fc9a-5b56-451b-9f7b-9e897ba58a97,,1215,apparent magnitude,"""-0.20""",,"""+0.20""",,quantity,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,property_value_update
469601779,12194,Metropolitan Brest,Q12194$5ad16de9-4532-61cf-c2eb-7c688b85a2fc,,2046,area,"""+218""",,"""+218.37""",,quantity,UPDATE,PROPERTY_VALUE,public institution of intermunicipal cooperation with own taxation,French intercommunal organisation,,,refinement,,refinement
606108291,232731,Qatar men's national football team,Q232731$36447869-CCA2-46C2-9E9E-921A7EA0783E,,1352,ranking,"""+27487""",,"""+97""",,quantity,UPDATE,PROPERTY_VALUE,men's national association football team,men's national association football team representing Qatar,,,property_value_update,,property_value_update
603944909,318925,Cambodia men's national football team,Q318925$A388B891-9F81-4810-97A7-FCE1CFFF0664,,1352,ranking,"""+48050""",,"""+171""",,quantity,UPDATE,PROPERTY_VALUE,men's national association football team,national association football team,,,property_value_update,,property_value_update
1966567789,20528207,After Them,Q20528207$0C903220-180A-4B49-8F86-BBA5A8EFA359,,2048,height,"""+64.13500000000001""",,"""+64.1""",,quantity,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
418648918,17341749,The town hall on the Dam in Amsterdam,Q17341749$1C381CF1-693F-4B98-BB1E-E0BE35A872EE,,2049,width,"""+63.5""",,"""+63.50""",,quantity,UPDATE,PROPERTY_VALUE,,,,,refinement,,refinement
1704311738,335175,Royal Canadian Mounted Police,Q335175$dac66089-41e1-939f-d3ec-80097bf09c58,,2769,budget,"""+3.4397""",,"""+3.4397000000""",,quantity,UPDATE,PROPERTY_VALUE,"federal police, gendarmerie, mounted police",Canadian federal police service,,,refinement,,refinement
1841481803,970,Comoros,Q970$9625AC10-EFCA-4FC5-B911-0646B4F33B8E,,11593,Inequality-adjusted Human Development Index,"""+0.3""",,"""+0.300""",,quantity,UPDATE,PROPERTY_VALUE,"archipelagic state, country, island country, sovereign state",sovereign state situated on an archipelago in the Indian Ocean off the eastern coast of Africa,,,refinement,,refinement
317362844,1293619,Bec de Ferrutx,Q1293619$C2EC36CA-902F-4F94-AF24-5B8F1114EDF9,,2044,elevation above sea level,"""+523.4""",,"""+523""",,quantity,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
1806829038,63691,Galen Rupp,Q63691$693BC4BD-C153-4B2A-9D43-AFEB041DE5D0,,2415,personal best,"""+230.92000000000002""",,"""+230.92""",,quantity,UPDATE,PROPERTY_VALUE,human,American distance runner,,,unrefinement,,unrefinement
1036414104,12166,Antares,Q12166$9C7338B3-4D80-42A0-93A9-B2814D828BFA,,6257,right ascension,"""+247.35191542""",,"""+247.351915420""",,quantity,UPDATE,PROPERTY_VALUE,"double star, H II region, infrared source, interstellar medium, navigational star, reflection nebula",red supergiant star in the constellation Scorpius,,,refinement,,refinement
606108910,186243,Iraq men's national football team,Q186243$D313FE04-07B4-4E9B-87DD-A0DE599F008D,,1352,ranking,"""+27431""",,"""+97""",,quantity,UPDATE,PROPERTY_VALUE,men's national association football team,National Association Iraqi Football Team,,,property_value_update,,property_value_update
350208293,17328206,The Noite com Danilo Gentili,Q17328206$58d181f1-4f21-10d6-349f-00e64122650b,,2437,number of seasons,"""+3""",,"""+3.0""",,quantity,UPDATE,PROPERTY_VALUE,,,,,refinement,,refinement
1042250763,1303800,Forshaga,Q1303800$997376D6-5E7F-46A9-A6DD-BE8BAD98F082,,1082,population,"""+6439.5""",,"""+6439""",,quantity,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
1271292818,24159,Jessica Pegula,Q24159$917e7a11-4286-c1dd-4cbf-24406db89fcf,,2121,prize money,"""+1023444""",,"""+1073944""",,quantity,UPDATE,PROPERTY_VALUE,human,US American female tennis player,,,property_value_update,,property_value_update
1307238093,101859110,Villayón,Q101859110$35807B18-98CA-4C79-8DB4-6C1628A5E829,,1082,population,"""+51""",,"""+149""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
2333390243,79961,Christ the Redeemer,Q79961$25E9C6D2-FB78-40C5-BBB0-0EFE724DAF04,,2044,elevation above sea level,"""-709""",,"""+709""",,quantity,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,property_value_update
607794498,186690,Liechtenstein men's national football team,Q186690$7A3CAC05-275F-428B-B464-5D9968CB212B,,1352,ranking,"""+43425""",,"""+154""",,quantity,UPDATE,PROPERTY_VALUE,men's national association football team,men's national association football team representing Liechtenstein,,,property_value_update,,property_value_update
1037063178,67660054,[SPD2011] 1585,Q67660054$42716925-196c-475b-a205-94f41abd5d75,,6257,right ascension,"""+226.2329""",,"""+226.23292""",,quantity,UPDATE,PROPERTY_VALUE,,,,,refinement,,refinement
1388194673,527249,Lyrestad,Q527249$6DD1948E-054A-4232-B280-C8188DFC6C95,,1082,population,"""+489.5""",,"""+489""",,quantity,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
1036496408,14009,Messier 73,Q14009$6a5e1bfa-b9c3-4427-8580-4a12ae276bf9,,6258,declination,"""-12.63333""",,"""-12.633""",,quantity,UPDATE,PROPERTY_VALUE,asterism,Asterism of four stars in the constellation Aquarius,,,unrefinement,,unrefinement
1529049558,101936512,Wonder of the Seas,Q101936512$70fbb635-46de-1f70-9983-9c87bb67685b,,2130,capital cost,"""+1300000""",,"""+1300000000""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
1877555101,101922094,Pierre de Fermat,Q101922094$9af8cf09-4169-ca3a-e80f-012f172c0428,,2043,length,"""+111.3""",,"""+100.1""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
396882455,2948553,Champ-de-Juillet,Q2948553$5BF779CA-F94B-49E1-8D73-45AD78BE1B66,,2046,area,"""+27""",,"""+2.7""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
1010557121,15939507,56 Leonis,Q15939507$b85d268c-21f9-4b01-874a-b55f70872eb7,,1215,apparent magnitude,"""-0.81""",,"""+0.81""",,quantity,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,property_value_update
1307884544,102042681,Oviedo City,Q102042681$E9BFB8F9-158B-4AD5-AB74-27DE225B9159,,1538,number of households,"""+37""",,"""+82232""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
1035521173,60224275,ESO 486-41,Q60224275$822024b3-5535-4f0b-ba37-24628e9a3392,,6257,right ascension,"""+78.952108""",,"""+78.9521083""",,quantity,UPDATE,PROPERTY_VALUE,,,,,refinement,,refinement
1010961409,31890198,S Draconis,Q31890198$02527381-5185-40b6-a9d7-518440c2894e,,1215,apparent magnitude,"""-0.019""",,"""+0.019""",,quantity,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,property_value_update
2192073767,2946998,César Sempere,Q2946998$16BF311D-62BB-43EC-97EA-D9225D937520,,2048,height,"""+180""",,"""+182""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
2060014343,389043,Matilla de los Caños del Río,Q389043$DEECA092-4FD8-4F30-BF0C-3D6A505E1E50,,2046,area,"""+69""",,"""+69.29""",,quantity,UPDATE,PROPERTY_VALUE,municipality of Spain,"municipality in Salamanca, Spain",,,refinement,,refinement
1259695216,342590,acre-foot,Q342590$f91bf8b3-4879-01db-6d25-ecf64b707b58,,2370,conversion to SI unit,"""+1233.48""",,"""+1233.4818""",,quantity,UPDATE,PROPERTY_VALUE,unit of volume,unit of volume,,,refinement,,refinement
1275591203,44818587,Türi Rural Municipality,Q44818587$AA565058-514A-48C1-93FB-7BB95E2BA456,,2046,area,"""+1008.46""",,"""+1008""",,quantity,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
607981419,242845,Uganda men's national football team,Q242845$BFDD7F18-5150-486E-92AD-A203BE9EF686,,1352,ranking,"""+18510""",,"""+65""",,quantity,UPDATE,PROPERTY_VALUE,men's national association football team,national association football team,,,property_value_update,,property_value_update
1010147404,3427,Vega,Q3427$d967c3e4-1b49-458f-af33-fdb5aeaedb90,,1215,apparent magnitude,"""-0.177""",,"""+0.177""",,quantity,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,property_value_update
2140152808,15132,Piz Bernina,Q15132$88CF29A7-5B59-4134-A6DB-1033FD034392,,2044,elevation above sea level,"""+4048.6""",,"""+4048""",,quantity,UPDATE,PROPERTY_VALUE,mountain,mountain of the Eastern Alps,,,unrefinement,,unrefinement
1220059685,382259,Dembowski,Q382259$CA82494B-3A71-426E-A7AE-4477BD241AD0,,2386,diameter,"""+26.1""",,"""+26.11""",,quantity,UPDATE,PROPERTY_VALUE,lunar crater,lunar crater,,,refinement,,refinement
971275839,37922402,,Q37922402$aa7d24ac-472f-91e8-b432-f1634a44855f,,2929,lighthouse range,"""+8""",,"""+8.2""",,quantity,UPDATE,PROPERTY_VALUE,,,,,refinement,,refinement
1036844237,1196515,Beta Arae,Q1196515$59b9bd4d-259f-43c0-b3d0-912d20d8f4e9,,1215,apparent magnitude,"""+0.05""",,"""-0.05""",,quantity,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,property_value_update
2263851027,17328206,The Noite com Danilo Gentili,Q17328206$909100ac-4592-07fb-b1a4-1977d8bc3aae,,1113,number of episodes,"""+859""",,"""+929""",,quantity,UPDATE,PROPERTY_VALUE,,,,,property_value_update,,property_value_update
1036723506,224145,Tarantula Nebula,Q224145$8bb77422-1a41-4181-9ffb-e5d0d07d6124,,6257,right ascension,"""+84.6500""",,"""+84.65000""",,quantity,UPDATE,PROPERTY_VALUE,"astronomical radio source, H II region, star-forming region",H II region in the constellation Dorado,,,refinement,,refinement
601838231,163534,Austria men's national football team,Q163534$9297DC4A-8EF9-4B36-8C05-ABF21BFDC01A,,1352,ranking,"""+12119""",,"""+43""",,quantity,UPDATE,PROPERTY_VALUE,men's national association football team,men's national association football team representing Austria,,,property_value_update,,property_value_update
607733518,183468,Kazakhstan men's national football team,Q183468$8548ABE4-D9FC-464B-99A1-54655E26D33B,,1352,ranking,"""+40266""",,"""+143""",,quantity,UPDATE,PROPERTY_VALUE,men's national association football team,men's national association football team representing Kazakhstan,,,property_value_update,,property_value_update
