revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,entity_types_31,entity_description,new_value_description,old_value_description,label_old,entity_types_279,latitude_old,longitude_old,latitude_new,longitude_new,label_latitude,label_longitude,predicted_class_latitude
2293089092,246264,Nowa Ruda,q246264$408CBFEC-DF2B-4EED-9DE6-CDF7F41049F0,,625,coordinate location,"{""latitude"": 50.583333333333, ""longitude"": 16.5}",,"{""latitude"": 50.58, ""longitude"": 16.50138888888889}",,globecoordinate,UPDATE,PROPERTY_VALUE,urban municipality of Poland,city and urban gmina of Poland,,,"refinement, unrefinement",,50.583333333333,16.5,50.58,16.5013888888889,unrefinement,refinement,"refinement, unrefinement"
160479086,144327,Nevado del Tolima,q144327$F9E37310-3896-46D2-84F5-2116A98F68DD,,625,coordinate location,"{""latitude"": 4.6666666666667, ""longitude"": 75.333333333333}",,"{""latitude"": 4.6666666666667, ""longitude"": -75.333333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,"glacier, mountain",volcano located in the Central Andes of Colombia,,,re_formatting,,4.6666666666667,75.333333333333,4.6666666666667,-75.333333333333,,re_formatting,property_value_update
75773729,152820,Cuyahoga Valley National Park,q152820$50C25EEB-DE07-4C7F-9975-DEF5BFD295D3,,625,coordinate location,"{""latitude"": 41.2417, ""longitude"": 81.5497}",,"{""latitude"": 41.241666666667, ""longitude"": -81.549722222222}",,globecoordinate,UPDATE,PROPERTY_VALUE,"national park, National Park of the United States","national park in Ohio, United States",,,"re_formatting, refinement",,41.2417,81.5497,41.241666666667,-81.549722222222,refinement,"refinement, re_formatting","property_value_update, refinement"
263180444,9728,Lifou,Q9728$821A2963-F3BB-4ACF-AEEF-043E99622DAD,,625,coordinate location,"{""latitude"": -20.9667, ""longitude"": 167.2333}",,"{""latitude"": -20.9, ""longitude"": 167.26666666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of New Caledonia,"commune in New Caledonia, France",,,"property_value_update, unrefinement",,-20.9667,167.2333,-20.9,167.26666666667,unrefinement,property_value_update,unrefinement
786355239,24911753,Tanjung Kanastangan,Q24911753$B74B621D-BBD2-4C69-ABFC-332867400303,,625,coordinate location,"{""latitude"": -3.63333, ""longitude"": 132.78333}",,"{""latitude"": -3.6333333333333, ""longitude"": 132.78333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,refinement,,-3.63333,132.78333,-3.6333333333333,132.78333333333,refinement,refinement,refinement
1346768924,183963,Tuamotus,Q183963$18D52ECA-9F01-4992-B698-E40411EC0CDC,,625,coordinate location,"{""latitude"": -19, ""longitude"": -142}",,"{""latitude"": -18, ""longitude"": -142}",,globecoordinate,UPDATE,PROPERTY_VALUE,archipelago,archipelago in French Polynesia,,,property_value_update,,-19.0,-142.0,-18.0,-142.0,property_value_update,,property_value_update
745935322,49302738,Green Ridge Lake,Q49302738$F9C4B532-7639-4281-B973-AD48DEAA2B48,,625,coordinate location,"{""latitude"": 47.54012, ""longitude"": -121.45124}",,"{""latitude"": 47.54, ""longitude"": -121.45111111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,47.54012,-121.45124,47.54,-121.45111111111,unrefinement,property_value_update,unrefinement
1726661748,281968,Tresco,q281968$91A389E5-1531-480A-83DD-88A02B5AD3A1,,625,coordinate location,"{""latitude"": 49.95, ""longitude"": -6.3333333333333}",,"{""latitude"": 49.954166666666666, ""longitude"": -6.3325}",,globecoordinate,UPDATE,PROPERTY_VALUE,island,island in the Isles of Scilly,,,"property_value_update, refinement",,49.95,-6.3333333333333,49.9541666666667,-6.3325,refinement,property_value_update,refinement
205158870,160570,Friuli,q160570$AC623ECE-4BE1-4C72-B2F9-6C89F3B6E393,,625,coordinate location,"{""latitude"": 46.166666666667, ""longitude"": 13}",,"{""latitude"": 46.166388888889, ""longitude"": 13}",,globecoordinate,UPDATE,PROPERTY_VALUE,region,historical region of north-eastern Italy,,,property_value_update,,46.166666666667,13.0,46.166388888889,13.0,property_value_update,,refinement
876355108,61989813,Capela de São Braz,Q61989813$8afad306-4ebd-970e-2454-3c2ed314d818,,625,coordinate location,"{""latitude"": 12.606792, ""longitude"": -38.727569}",,"{""latitude"": -12.606792, ""longitude"": -38.727569}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,12.606792,-38.727569,-12.606792,-38.727569,re_formatting,,property_value_update
88599309,2081935,Aboa,q2081935$7C6445F1-FC9F-482A-828A-42D87E18CE59,,625,coordinate location,"{""latitude"": -73.05, ""longitude"": 13.416666666667}",,"{""latitude"": -73.05, ""longitude"": -13.416666666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,-73.05,13.416666666667,-73.05,-13.416666666667,,re_formatting,property_value_update
782000020,24911616,Tanjung Kampeh,Q24911616$CE68D4DB-8127-4F8B-9641-234F0BBE7DC5,,625,coordinate location,"{""latitude"": -2.18333, ""longitude"": 104.9}",,"{""latitude"": -2.1833333333333, ""longitude"": 104.9}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,refinement,,-2.18333,104.9,-2.1833333333333,104.9,refinement,,refinement
818386176,36238212,Uryuk,Q36238212$C30455FE-9AAE-4012-AD0C-E9BD8FA9AFEB,,625,coordinate location,"{""latitude"": 53.10012, ""longitude"": 56.52029}",,"{""latitude"": 53.1, ""longitude"": 56.520277777778}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,53.10012,56.52029,53.1,56.520277777778,unrefinement,property_value_update,"unrefinement, refinement"
750880034,49305464,May Pond,Q49305464$3FA1E119-8F14-4418-BEFF-2FFC05A37462,,625,coordinate location,"{""latitude"": 43.23008, ""longitude"": -72.11008}",,"{""latitude"": 43.23, ""longitude"": -72.11}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,43.23008,-72.11008,43.23,-72.11,unrefinement,unrefinement,unrefinement
263373962,21368,Matzenheim,q21368$67BA334D-38BB-4DC5-B20F-15B13FDD574C,,625,coordinate location,"{""latitude"": 48.3956, ""longitude"": 7.6236}",,"{""latitude"": 48.395, ""longitude"": 7.6227777777778}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Bas-Rhin, France",,,"property_value_update, unrefinement",,48.3956,7.6236,48.395,7.6227777777778,unrefinement,property_value_update,"unrefinement, refinement"
653775755,39061,Northern Hemisphere,Q39061$A54F921A-D2F5-4785-AA47-33EB13354533,,625,coordinate location,"{""latitude"": 44.997777777778, ""longitude"": 0}",,"{""latitude"": 45, ""longitude"": 0}",,globecoordinate,UPDATE,PROPERTY_VALUE,"criterion, hemisphere of the Earth",part of Earth that lies north of the equator,,,property_value_update,criterion,44.997777777778,0.0,45.0,0.0,property_value_update,,unrefinement
788640831,24911786,Gunung Kancana,Q24911786$DB7DFDD2-9A13-43EB-86DD-2D8A203F4716,,625,coordinate location,"{""latitude"": -7.2964, ""longitude"": 107.6272}",,"{""latitude"": -7.2963888888889, ""longitude"": 107.62722222222}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,refinement,,-7.2964,107.6272,-7.2963888888889,107.62722222222,refinement,refinement,refinement
268645864,339133,Izenave,q339133$42F1484A-4CC7-4F75-959F-E4177FA2F879,,625,coordinate location,"{""latitude"": 46.03, ""longitude"": 5.53}",,"{""latitude"": 46.038055555556, ""longitude"": 5.525}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Ain, France",,,refinement,,46.03,5.53,46.038055555556,5.525,refinement,refinement,refinement
340153933,2096,Edmonton,q2096$2C441442-8BA4-4542-A95C-69012DAE6570,,625,coordinate location,"{""latitude"": 53.547222, ""longitude"": -113.500556}",,"{""latitude"": 53.5, ""longitude"": -113.5}",,globecoordinate,UPDATE,PROPERTY_VALUE,"big city, city, city in Alberta, provincial or territorial capital city in Canada","capital city of the province of Alberta, Canada",,,unrefinement,,53.547222,-113.500556,53.5,-113.5,unrefinement,unrefinement,unrefinement
812699502,36238140,Usen',Q36238140$6C4C7DEF-8583-4B55-8E40-12EE59B6BD50,,625,coordinate location,"{""latitude"": 54.73333, ""longitude"": 53.63333}",,"{""latitude"": 54.733333333333, ""longitude"": 53.633333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,refinement,,54.73333,53.63333,54.733333333333,53.633333333333,refinement,refinement,refinement
983538388,664,New Zealand,q664$f4956c7f-4ca9-6e37-6d91-f91574fd4ec9,,625,coordinate location,"{""latitude"": -42, ""longitude"": 174}",,"{""latitude"": -41.2, ""longitude"": 174}",,globecoordinate,UPDATE,PROPERTY_VALUE,"climate emergency declaration, Commonwealth realm, country, crown colony, dominion of the British Empire, island country, sovereign state",island country in the southwest Pacific Ocean,,,property_value_update,,-42.0,174.0,-41.2,174.0,refinement,,refinement
719571895,36239071,Rashkiy,Q36239071$C98946C1-77B1-4C19-A61C-5447180517F8,,625,coordinate location,"{""latitude"": 55.98333, ""longitude"": 55.8}",,"{""latitude"": 55.983333333333, ""longitude"": 55.8}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,refinement,,55.98333,55.8,55.983333333333,55.8,refinement,,refinement
134316686,971457,Lunahuaná District,q971457$A91FEAB7-94FD-4F23-9DB0-75BCB4CF9334,,625,coordinate location,"{""latitude"": 12.96, ""longitude"": -76.134444444444}",,"{""latitude"": -12.96, ""longitude"": -76.134444444444}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,12.96,-76.134444444444,-12.96,-76.134444444444,re_formatting,,property_value_update
159947937,1645423,Illa da Toxa,Q1645423$D4113D35-9096-4B29-9E11-8487A2DFFCB4,,625,coordinate location,"{""latitude"": 42.489444444444, ""longitude"": 8.8486111111111}",,"{""latitude"": 42.489444444444, ""longitude"": -8.8486111111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,42.489444444444,8.8486111111111,42.489444444444,-8.8486111111111,,re_formatting,property_value_update
644230408,134750,St. Lawrence River,Q134750$DBB281BA-4FB3-4BB6-BCF0-49614D38C1F3,,625,coordinate location,"{""latitude"": 49.666666666667, ""longitude"": 64.5}",,"{""latitude"": 49.666666666667, ""longitude"": -64.5}",,globecoordinate,UPDATE,PROPERTY_VALUE,river,"major river in eastern Canada and the United States, flowing into the Gulf of St. Lawrence",,,re_formatting,,49.666666666667,64.5,49.666666666667,-64.5,,re_formatting,property_value_update
732434025,948,Tunisia,q948$CF674E65-4DE8-4615-93D3-8F95F42D3846,,625,coordinate location,"{""latitude"": 34, ""longitude"": 9}",,"{""latitude"": 34, ""longitude"": 10}",,globecoordinate,UPDATE,PROPERTY_VALUE,"country, Mediterranean country, republic, sovereign state",country in North Africa,,,property_value_update,,34.0,9.0,34.0,10.0,,property_value_update,property_value_update
1131205559,4346,Waren,q4346$8C5C711B-3AA9-4CEC-A2C9-FA58F1599F99,,625,coordinate location,"{""latitude"": 53.516666666667, ""longitude"": 12.683333333333}",,"{""latitude"": 53.516666666666666, ""longitude"": 12.683333333333334}",,globecoordinate,UPDATE,PROPERTY_VALUE,"designated spa town, medium regional center, urban municipality in Germany","town in Mecklenburg-Western Pomerania, Germany",,,refinement,,53.516666666667,12.683333333333,53.5166666666667,12.6833333333333,refinement,refinement,refinement
812657790,24912597,Muara Karang,Q24912597$C3BE366A-6C2F-4F1A-99BF-AE6B199ACC18,,625,coordinate location,"{""latitude"": -6.10944, ""longitude"": 106.78472}",,"{""latitude"": -6.1094444444444, ""longitude"": 106.78472222222}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,refinement,,-6.10944,106.78472,-6.1094444444444,106.78472222222,refinement,refinement,refinement
746966147,49302212,Elk Lake,Q49302212$B0BBB199-7BFD-46E5-BE96-06878E815A43,,625,coordinate location,"{""latitude"": 44.82254, ""longitude"": -122.12098}",,"{""latitude"": 44.8225, ""longitude"": -122.12111111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,44.82254,-122.12098,44.8225,-122.12111111111,unrefinement,property_value_update,unrefinement
1223574530,40700,Zurich Airport railway station,q40700$7AC2A30F-9E65-45C4-A5F4-191961E02CD7,,625,coordinate location,"{""latitude"": 47.450277777778, ""longitude"": 8.5622222222222}",,"{""latitude"": 47.450382, ""longitude"": 8.562367}",,globecoordinate,UPDATE,PROPERTY_VALUE,"airport railway station, inter-city rail station, S-Bahn station, through station, underground railway station",railway station serving Zurich Airport in Switzerland,,,property_value_update,,47.450277777778,8.5622222222222,47.450382,8.562367,property_value_update,property_value_update,property_value_update
1640548926,373901,Monaghan,q373901$AF124194-8B9B-4536-AE7D-D9FFAA32AAA7,,625,coordinate location,"{""latitude"": 54.247926, ""longitude"": -6.970825}",,"{""latitude"": 54.24777777777778, ""longitude"": -6.970833333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,county town,"town in County Monaghan, Ireland",,,property_value_update,,54.247926,-6.970825,54.2477777777778,-6.97083333333333,property_value_update,property_value_update,refinement
777335714,24911692,Gunung Kamuning,Q24911692$3A51559E-0B02-4275-B7DB-3D8FD70FF3AE,,625,coordinate location,"{""latitude"": -7.6336, ""longitude"": 107.8437}",,"{""latitude"": -7.6336111111111, ""longitude"": 107.84361111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, refinement",,-7.6336,107.8437,-7.6336111111111,107.84361111111,refinement,property_value_update,refinement
1084684685,4207,Bavarian Forest,q4207$52F94D5D-7ABF-4D80-9811-60CD17C978B7,,625,coordinate location,"{""latitude"": 49, ""longitude"": 12.666666666667}",,"{""latitude"": 49, ""longitude"": 12.666666666666666}",,globecoordinate,UPDATE,PROPERTY_VALUE,"low mountain range, mountain range","low-mountain range in Bavaria, Germany",,,refinement,,49.0,12.666666666667,49.0,12.6666666666667,,refinement,"re_formatting, refinement"
653775241,39061,Northern Hemisphere,Q39061$A54F921A-D2F5-4785-AA47-33EB13354533,,625,coordinate location,"{""latitude"": 45, ""longitude"": 0}",,"{""latitude"": 44.997777777778, ""longitude"": 0}",,globecoordinate,UPDATE,PROPERTY_VALUE,"criterion, hemisphere of the Earth",part of Earth that lies north of the equator,,,property_value_update,criterion,45.0,0.0,44.997777777778,0.0,property_value_update,,refinement
151520516,13737,Basilan,q13737$C6E64251-FD2B-4639-B120-9A6998345A7F,,625,coordinate location,"{""latitude"": 6.5786111111111, ""longitude"": 122.035}",,"{""latitude"": 6.5666666666667, ""longitude"": 122.03333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,"province of the Philippines, statistical territorial entity",province of the Philippines,,,property_value_update,,6.5786111111111,122.035,6.5666666666667,122.03333333333,property_value_update,property_value_update,property_value_update
1549521608,26262,Virgin Islands,q26262$A8AAA0B0-8ADB-4625-B3C7-2BC14B7C8A12,,625,coordinate location,"{""latitude"": 18.2, ""longitude"": -64.83333333333333}",,"{""latitude"": 18.2, ""longitude"": -64.8}",,globecoordinate,UPDATE,PROPERTY_VALUE,archipelago,island group of the Caribbean Leeward Islands,,,refinement,,18.2,-64.8333333333333,18.2,-64.8,,unrefinement,unrefinement
270166713,467370,Eysines,q467370$CAB24A7F-17C8-417C-9ACA-288B868E930A,,625,coordinate location,"{""latitude"": 44.8853, ""longitude"": -0.65}",,"{""latitude"": 44.884444444444, ""longitude"": -0.65138888888889}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Gironde, France",,,"property_value_update, refinement",,44.8853,-0.65,44.884444444444,-0.65138888888889,property_value_update,refinement,refinement
2267657771,18737,Rrëshen,q18737$8D9DA8EA-DB3D-4EF1-BABB-86B88699052D,,625,coordinate location,"{""latitude"": 41.766666666667, ""longitude"": 19.883333333333}",,"{""latitude"": 41.76891043208775, ""longitude"": 19.874739632114924}",,globecoordinate,UPDATE,PROPERTY_VALUE,city,"city in Lezhë County, Albania",,,property_value_update,,41.766666666667,19.883333333333,41.7689104320878,19.8747396321149,property_value_update,property_value_update,refinement
1302505807,3341452,Nihaonana,Q3341452$1a52e19f-0266-4124-9d8f-fc42bc751e1c,,625,coordinate location,"{""latitude"": 22.2, ""longitude"": 47.75}",,"{""latitude"": -22.2, ""longitude"": 47.75}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,22.2,47.75,-22.2,47.75,re_formatting,,"re_formatting, property_value_update"
1958579156,1445,Tamil Nadu,q1445$46EA77A1-BAD3-4E6D-88B5-52E24A7E4D1A,,625,coordinate location,"{""latitude"": 11, ""longitude"": 78}",,"{""latitude"": 11, ""longitude"": 79}",,globecoordinate,UPDATE,PROPERTY_VALUE,state of India,state of India,,,property_value_update,,11.0,78.0,11.0,79.0,,property_value_update,property_value_update
1005981092,26268724,Green Burn,Q26268724$4FE4728C-AD33-4AF9-9EA9-2B51C0750F2A,,625,coordinate location,"{""latitude"": 55.131941, ""longitude"": 3.092945}",,"{""latitude"": 55.131941111111, ""longitude"": -3.092945}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"re_formatting, refinement",,55.131941,3.092945,55.131941111111,-3.092945,refinement,re_formatting,"property_value_update, refinement"
2026964482,116443,Mariotte,Q116443$ae33aa26-f9b3-4bd4-966e-225748d5be45,,625,coordinate location,"{""latitude"": -28.5, ""longitude"": -139.1}",,"{""latitude"": -27.36, ""longitude"": -29.55}",,globecoordinate,UPDATE,PROPERTY_VALUE,lunar crater,lunar crater,,,property_value_update,,-28.5,-139.1,-27.36,-29.55,property_value_update,property_value_update,property_value_update
786713747,24912149,Rawa Kapal,Q24912149$7383ECCB-70EF-44DF-9208-FB9C34D60045,,625,coordinate location,"{""latitude"": -6.13528, ""longitude"": 107.01611}",,"{""latitude"": -6.1352777777778, ""longitude"": 107.01611111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,refinement,,-6.13528,107.01611,-6.1352777777778,107.01611111111,refinement,refinement,refinement
2027033803,276847,Chalonge,Q276847$2ca737bb-e64d-4f40-a3f2-dc63775fb706,,625,coordinate location,"{""latitude"": -21.2, ""longitude"": 117.3}",,"{""latitude"": -20.44, ""longitude"": -116.35}",,globecoordinate,UPDATE,PROPERTY_VALUE,lunar crater,lunar crater,,,property_value_update,,-21.2,117.3,-20.44,-116.35,property_value_update,property_value_update,property_value_update
267998604,21332475,Saddle Hill,Q21332475$8a579765-4bf8-9ec8-e223-92bf866cc5f6,,625,coordinate location,"{""latitude"": 45.344166666667, ""longitude"": 71.001388888889}",,"{""latitude"": 45.344166666667, ""longitude"": -71.001388888889}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,45.344166666667,71.001388888889,45.344166666667,-71.001388888889,,re_formatting,property_value_update
59922868,1632537,Argamasilla de Alba,q1632537$A7BAD47D-B0B2-429A-9C3E-4898CE62B349,,625,coordinate location,"{""latitude"": 39.129166666667, ""longitude"": 3.0888888888889}",,"{""latitude"": 39.129166666667, ""longitude"": -3.0888888888889}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,39.129166666667,3.0888888888889,39.129166666667,-3.0888888888889,,re_formatting,property_value_update
151477463,41998,Hadji Mohammad Ajul,q41998$EBB35CC8-AF96-4CD8-AEFB-9249099095F8,,625,coordinate location,"{""latitude"": 6.6173805555556, ""longitude"": 122.30208055556}",,"{""latitude"": 6.6166666666667, ""longitude"": 122.3}",,globecoordinate,UPDATE,PROPERTY_VALUE,municipality of the Philippines,municipality of the Philippines in the province of Basilan,,,"property_value_update, unrefinement",,6.6173805555556,122.30208055556,6.6166666666667,122.3,property_value_update,unrefinement,unrefinement
748850767,49305186,Macke Lake,Q49305186$244776E3-03BE-4E51-B3A1-9BBF20EFB6E5,,625,coordinate location,"{""latitude"": 43.73248, ""longitude"": -97.50007}",,"{""latitude"": 43.7325, ""longitude"": -97.5}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,43.73248,-97.50007,43.7325,-97.5,unrefinement,unrefinement,unrefinement
1732523441,23220,Berkshire,q23220$E48E4A0E-3D8C-4B93-9ED2-BEE380395A9F,,625,coordinate location,"{""latitude"": 51.416666666667, ""longitude"": -1}",,"{""latitude"": 51.42, ""longitude"": -1}",,globecoordinate,UPDATE,PROPERTY_VALUE,"ceremonial county of England, non-metropolitan county",ceremonial and non-metropolitan but non-administrative county of England,,,unrefinement,,51.416666666667,-1.0,51.42,-1.0,unrefinement,,unrefinement
761079211,49305215,Magog Lake,Q49305215$107DD1AB-215E-4CFC-9AC1-DEA806ECDB91,,625,coordinate location,"{""latitude"": 48.88237, ""longitude"": -99.94512}",,"{""latitude"": 48.8825, ""longitude"": -99.945}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,48.88237,-99.94512,48.8825,-99.945,property_value_update,unrefinement,unrefinement
263130190,647,Rennes,q647$C1FACD07-426F-4F31-933F-7FAB28A10275,,625,coordinate location,"{""latitude"": 48.116666666667, ""longitude"": -1.6833333333333}",,"{""latitude"": 48.114166666667, ""longitude"": -1.6808333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,"big city, commune of France","capital city of the region of Brittany, France",,,re_formatting,,48.116666666667,-1.6833333333333,48.114166666667,-1.6808333333333,property_value_update,property_value_update,property_value_update
371139013,1951,Alberta,Q1951$5c753e85-4261-1ed9-0acd-19f850ae8bcf,,1335,coordinates of westernmost point,"{""latitude"": 60, ""longitude"": -120}",,"{""latitude"": 57, ""longitude"": -120}",,globecoordinate,UPDATE,PROPERTY_VALUE,province of Canada,province of Canada,,,property_value_update,,60.0,-120.0,57.0,-120.0,property_value_update,,property_value_update
53455856,60123,Chiapas,q60123$027e16f7-4154-cd1b-498c-3437395ea57c,,625,coordinate location,"{""latitude"": 16.49, ""longitude"": 92.47}",,"{""latitude"": 16.49, ""longitude"": -92.47}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,16.49,92.47,16.49,-92.47,,re_formatting,re_formatting
2033374505,18294,Williams,Q18294$f094ff41-f784-4375-93da-928e374056df,,625,coordinate location,"{""latitude"": 42, ""longitude"": 37.2}",,"{""latitude"": 42.02, ""longitude"": 37.31}",,globecoordinate,UPDATE,PROPERTY_VALUE,lunar crater,lunar crater,,,"property_value_update, refinement",,42.0,37.2,42.02,37.31,refinement,property_value_update,refinement
762238046,49304815,Lost Creek Lake,Q49304815$498D5E4A-2796-4F6F-9FD6-06AF96348CAF,,625,coordinate location,"{""latitude"": 42.00856, ""longitude"": -108.20002}",,"{""latitude"": 42.008611111111, ""longitude"": -108.2}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,42.00856,-108.20002,42.008611111111,-108.2,property_value_update,unrefinement,refinement
770693955,22589965,Bras de l'Enfer,Q22589965$f74e790b-4a88-f3f0-29a3-0d6ca820c2ea,,625,coordinate location,"{""latitude"": 48.549722222222, ""longitude"": 70.76}",,"{""latitude"": 48.549722222222, ""longitude"": -70.76}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,48.549722222222,70.76,48.549722222222,-70.76,,re_formatting,property_value_update
268020101,229302,Nettancourt,q229302$152CED45-6DB7-4417-9673-15C0327DBC30,,625,coordinate location,"{""latitude"": 48.8758, ""longitude"": 4.9436}",,"{""latitude"": 48.875, ""longitude"": 4.9430555555556}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Meuse, France",,,"property_value_update, unrefinement",,48.8758,4.9436,48.875,4.9430555555556,unrefinement,property_value_update,"unrefinement, refinement"
61250092,351559,Adamclisi,q351559$5ec169cb-4f5f-4ccb-46cf-dd533b5f751a,,625,coordinate location,"{""latitude"": 4.445, ""longitude"": 27.5715}",,"{""latitude"": 44.079166666667, ""longitude"": 27.954166666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of Romania,"commune in Constanța County, Romania",,,property_value_update,,4.445,27.5715,44.079166666667,27.954166666667,property_value_update,property_value_update,property_value_update
968653920,27509,Central Europe,Q27509$a4e47fd6-4324-8b90-df85-2df329de0eee,,625,coordinate location,"{""latitude"": 1, ""longitude"": 15}",,"{""latitude"": 51, ""longitude"": 10}",,globecoordinate,UPDATE,PROPERTY_VALUE,region,region of Europe,,,property_value_update,,1.0,15.0,51.0,10.0,property_value_update,property_value_update,property_value_update
1888382239,117286902,Lower Connecticut River Valley Planning Region,Q117286902$9a4d2222-46a1-da41-3e5d-cd38b925fdc9,,625,coordinate location,"{""latitude"": 41.47, ""longitude"": 72.51}",,"{""latitude"": 41.47, ""longitude"": -72.51}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,41.47,72.51,41.47,-72.51,,re_formatting,property_value_update
267996466,220203,Gouvix,q220203$F2BD2CD5-2FD7-4F2F-BB95-D1604FD2295D,,625,coordinate location,"{""latitude"": 49.033333, ""longitude"": -0.3}",,"{""latitude"": 49.035555555556, ""longitude"": -0.30361111111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Calvados, France",,,"property_value_update, refinement",,49.033333,-0.3,49.035555555556,-0.30361111111111,property_value_update,refinement,refinement
270118518,314635,Vercoiran,q314635$716CB71C-CEE5-4A2D-8BD2-C973ED08D65F,,625,coordinate location,"{""latitude"": 44.303, ""longitude"": 5.3427}",,"{""latitude"": 44.300833333333, ""longitude"": 5.3458333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Drôme, France",,,property_value_update,,44.303,5.3427,44.300833333333,5.3458333333333,property_value_update,property_value_update,refinement
263400153,21442,Mertzwiller,q21442$2376664F-FCD9-45B0-8B4A-E0CA9BAC51C3,,625,coordinate location,"{""latitude"": 48.8636, ""longitude"": 7.6806}",,"{""latitude"": 48.863055555556, ""longitude"": 7.6797222222222}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Bas-Rhin, France",,,property_value_update,,48.8636,7.6806,48.863055555556,7.6797222222222,property_value_update,property_value_update,refinement
1725971366,131287,Nara Prefecture,q131287$CD4222AC-2E03-49C6-8657-A80C869CEFAF,,625,coordinate location,"{""latitude"": 34.685194444444, ""longitude"": 135.83294444444}",,"{""latitude"": 34.68519444444444, ""longitude"": 135.83294444444445}",,globecoordinate,UPDATE,PROPERTY_VALUE,prefecture of Japan,prefecture of Japan,,,refinement,,34.685194444444,135.83294444444,34.6851944444444,135.832944444444,,,refinement
760936766,39848,Marchirolo,q39848$0E0875D6-447B-451A-AE86-657021C69469,,625,coordinate location,"{""latitude"": 45.95, ""longitude"": 8.8166666666667}",,"{""latitude"": 45.9501, ""longitude"": 8.8322}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of Italy,comune of Italy,,,"property_value_update, refinement",,45.95,8.8166666666667,45.9501,8.8322,refinement,property_value_update,property_value_update
267225260,194528,Saint-Ciers-sur-Gironde,q194528$F21C5360-58FF-4BA6-9EB6-4835A4A54370,,625,coordinate location,"{""latitude"": 45.2917, ""longitude"": -0.6092}",,"{""latitude"": 45.290833333333, ""longitude"": -0.61027777777778}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Gironde, France",,,property_value_update,,45.2917,-0.6092,45.290833333333,-0.61027777777778,property_value_update,property_value_update,refinement
1302542953,1435740,Fogny,Q1435740$4ADD4F39-C648-4EBA-A5C7-37FD2597E9C4,,625,coordinate location,"{""latitude"": 15.08333333, ""longitude"": -15.35}",,"{""latitude"": 15.083333333333334, ""longitude"": 15.35}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"re_formatting, refinement",,15.08333333,-15.35,15.0833333333333,15.35,refinement,re_formatting,property_value_update
