revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,entity_types_31,entity_description,new_value_description,old_value_description,label,entity_types_279,predicted_class
2153866685,156539,Highlander,Q156539$60abfc87-42d0-728e-c1bb-a06b5f831030,,577,publication date,"""+1986-08-29T00:00:00Z""",,"""+1986-03-07T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,film,1986 film by Russell Mulcahy,,,property_value_update,,property_value_update
2071184901,37108974,Marius Storvik,Q37108974$99af4d1e-48a9-38b9-7e00-572299ba9d67,,569,date of birth,"""+1977-12-05T00:00:00Z""",,"""+1977-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
1925914799,367016,Realdo Colombo,q367016$6850D5E4-7D6C-4742-969F-6F9E435C0EC7,,569,date of birth,"""+1516-01-01T00:00:00Z""",,"""+1516-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Italian physician,,,re_formatting,,unrefinement
1479447987,3263096,Louis Sauvat,Q3263096$FE39BEEA-0393-4F23-82D1-A1D2713F80A4,,570,date of death,"""+1978-00-00T00:00:00Z""",,"""+1978-09-01T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,refinement,,refinement
2072814477,266684,György Ekrem-Kemál,Q266684$FDE145F3-D01B-4F0E-97DB-7CA03AB3FD25,,569,date of birth,"""+1946-01-01T00:00:00Z""",,"""+1946-06-29T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Hungarian political activist (1946-2009),,,refinement,,refinement
2284413356,93894,ASRock,Q93894$BDEC011C-28EC-46BE-8A82-9E0336F7833B,,571,inception,"""+2002-01-01T00:00:00Z""",,"""+2002-05-10T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"brand, business, enterprise, technology company",Taiwanese electronics manufacturer,,,refinement,,refinement
528869956,161054,Ivan Perišić,Q161054$9AB3AACB-26E9-493A-8F46-EF17887F5448,,569,date of birth,"""+1989-02-02T00:00:00Z""",,"""+1999-08-27T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Croatian association football player,,,property_value_update,,property_value_update
1632032348,426323,Frank Finn,Q426323$9895E8EF-1C3C-46F1-ADFF-DE7194FAF9CC,,569,date of birth,"""+1868-01-01T00:00:00Z""",,"""+1868-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,English ornithologist,,,re_formatting,,unrefinement
2144352535,5111676,Christoforos Nezer,Q5111676$AB86930C-C529-4828-92FD-048DEE72E0F3,,569,date of birth,"""+1808-03-01T00:00:00Z""",,"""+1808-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
1752823574,141342,Zubtsov,Q141342$06F19D20-DF9D-4BC5-A05B-76259A691B3E,,571,inception,"""+1216-01-01T00:00:00Z""",,"""+1216-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"city or town, human settlement",town in Russia,,,re_formatting,,unrefinement
1523952957,352918,Emilio Mola,Q352918$fd288c3d-433f-4752-d168-0b41de601401,,2032,work period (end),"""+1936-00-00T00:00:00Z""",,"""+1937-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Spanish military commander (1887-1937),,,property_value_update,,property_value_update
157513048,315847,Stepan Makarov,q315847$308BC144-B256-483C-A5E4-EAA160218019,,569,date of birth,"""+1849-01-08T00:00:00Z""",,"""+1848-12-27T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Russian admiral,,,property_value_update,,property_value_update
419384196,291918,AFC Săgeata Năvodari,Q291918$FE38279B-90CD-4C02-8AAB-B4426785950B,,571,inception,"""+1960-00-00T00:00:00Z""",,"""+2010-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,association football club,association football club in Romania,,,property_value_update,,property_value_update
271094253,279707,Liu Yikang,Q279707$51AFCA41-2246-4A9F-8142-34F4F2AD0B97,,569,date of birth,"""+409-01-01T00:00:00Z""",,"""+409-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Chinese chancellor (409-451),,,re_formatting,,re_formatting
1625316867,183221,Jean-Antoine Watteau,Q183221$F3FEA51F-CC02-4D9B-9E2E-E5BD376199A3,,569,date of birth,"""+1684-01-01T00:00:00Z""",,"""+1684-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,French painter,,,re_formatting,,unrefinement
1316822721,186153,Procopius,Q186153$1B68E16C-C23B-4D07-A28C-C08F90BDCE7D,,570,date of death,"""+565-01-01T00:00:00Z""",,"""+565-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,6th-century historian,,,re_formatting,,unrefinement
270819597,7400,Emperor Jianwen of Jin,Q7400$E3EF9C09-1550-40D1-8036-29F7A89F1FB1,,570,date of death,"""+372-01-01T00:00:00Z""",,"""+372-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,emperor of the Jin Dynasty (265–420) (320-372),,,re_formatting,,unrefinement
263169925,298877,Giuliano de' Medici,Q298877$05E8128F-B8EB-4700-A9ED-DD85306A7348,,570,date of death,"""+1478-05-05T00:00:00Z""",,"""+1478-04-26T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Italian politician (1453-1478),,,property_value_update,,property_value_update
1941920913,142999,Eusebius of Caesarea,Q142999$6170ec56-4365-ff9a-5d86-23e0daedc697,,570,date of death,"""+339-05-30T00:00:00Z""",,"""+340-05-30T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,"Greek Christian scholar, c.260-c.340",,,property_value_update,,property_value_update
1384750886,134102,Organisation internationale de la Francophonie,Q134102$09f0c1cd-4fbf-12df-cb8d-40b791f050de,,571,inception,"""+1970-00-00T00:00:00Z""",,"""+1950-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,intergovernmental organization,international organization of French-speaking governments,,,property_value_update,,property_value_update
761641327,61332,Peter Parler,Q61332$F4618D58-3564-47FE-85C6-C168FB27EC63,,569,date of birth,"""+1330-01-01T00:00:00Z""",,"""+1330-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,German-Czech architect,,,re_formatting,,unrefinement
2187212308,6254,Diaspora Revolt,Q6254$a1d34bf2-46e7-9f68-ac5d-89de551e62ae,,580,start time,"""+115-01-01T00:00:00Z""",,"""+115-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,rebellion,Jewish-Roman conflict (115-117),,,re_formatting,,re_formatting
1243427274,51118,AKB48,q51118$45c83bab-42e1-0c0c-8657-d8e08ea5fd3e,,571,inception,"""+2005-12-08T00:00:00Z""",,"""+2005-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"female idol group, girl group",Japanese female idol group,,,unrefinement,,unrefinement
1354647297,257889,Sa Dingding,Q257889$44f9b1ae-b376-4983-9dd4-9cf8f6cca9f9,,569,date of birth,"""+1984-12-27T00:00:00Z""",,"""+1979-12-27T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Chinese folk singer and songwriter (born 1979),,,property_value_update,,property_value_update
318285982,352952,George van Lalaing,Q352952$6DCB0A71-9C38-4F03-A372-DEB7AB1C8298,,569,date of birth,"""+1536-01-01T00:00:00Z""",,"""+1536-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Dutch stadtholder (1536-1581),,,re_formatting,,unrefinement
1509653510,2997719,Volunteer Fighting Corps,Q2997719$819535B2-D26A-4249-8AC1-F15E7369050F,,571,inception,"""+1945-03-23T00:00:00Z""",,"""+1945-03-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,unrefinement,homeland defense,unrefinement
1117850075,212085,Brook Taylor,Q212085$6C93D9C0-C4A2-4595-A289-F053976F77A5,,570,date of death,"""+2003-12-18T00:00:00Z""",,"""+1732-12-18T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,English mathematician (1685–1731),,,property_value_update,,property_value_update
1461727589,372161,Bajram Curri,Q372161$AFF7C2CB-39B4-42F3-AB3D-0E21CE903C97,,569,date of birth,"""+1862-01-16T00:00:00Z""",,"""+1862-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Albanian politician (1862-1925),,,unrefinement,,unrefinement
362836298,25893920,Christ Church,Q25893920$A6D63185-DF85-4780-B1D6-C09F61E03A74,,571,inception,"""+1800-03-01T00:00:00Z""",,"""+1800-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
2270373815,54495,Sydney Harbour Bridge,Q54495$245B87E5-E41C-4388-BC2F-ABA784A1E97C,,571,inception,"""+1932-03-19T00:00:00Z""",,"""+1000-03-19T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"historical cultural heritage site, road-rail bridge, steel bridge, through arch bridge, toll bridge, tram bridge",bridge across Sydney Harbour in Australia,,,property_value_update,,property_value_update
272434133,5113162,Christopher Roper,Q5113162$540175DE-AF18-4591-83F6-5C9DAC72C5C3,,569,date of birth,"""+1509-01-01T00:00:00Z""",,"""+1509-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,unrefinement
1216199564,145030,Jean-Baptiste Tavernier,Q145030$422A3E33-2F02-4570-81A5-48857C4A8040,,570,date of death,"""+1689-07-01T00:00:00Z""",,"""+1689-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,French writer,,,unrefinement,,unrefinement
211173433,283466,Roger of Lauria,q283466$40A9814F-F34D-450F-9957-C5F904AC4B6F,,569,date of birth,"""+1245-01-17T00:00:00Z""",,"""+1245-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Italian admiral,,,unrefinement,,unrefinement
943632670,327634,T-Mobile,Q327634$3c32c424-4300-c2f8-a3c6-b8b795b0a471,,571,inception,"""+2003-03-18T00:00:00Z""",,"""+1990-09-18T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"brand, business",international telecommunications company,,,property_value_update,,property_value_update
338552348,361019,Suzaku,q361019$53fe3a31-4088-80ae-9e56-dbdd88f9596e,,570,date of death,"""+952-08-20T00:00:00Z""",,"""+952-09-01T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Emperor of Japan,,,property_value_update,,property_value_update
2325170193,447902,Daniel Alarcón,Q447902$641CAD11-C2FA-40AD-98C8-E6BDF216EF67,,569,date of birth,"""+1977-01-01T00:00:00Z""",,"""+1977-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Peruvian-American writer,,,re_formatting,,unrefinement
632562493,73247,Walter Migula,Q73247$01AAE768-1DA2-4E9D-93E2-E1F7DF747B67,,570,date of death,"""+1938-01-01T00:00:00Z""",,"""+1938-06-23T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,German botanist (1863-1938),,,refinement,,refinement
1522010157,451325,Dorothy Manley,Q451325$a5e80373-4eed-f825-df86-64d6f2a18c6b,,570,date of death,"""+2021-11-03T00:00:00Z""",,"""+2021-11-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,British athlete (1927–2021),,,unrefinement,,unrefinement
1752821011,119695,New Castile Governorate,Q119695$CD239FD7-DAFC-4C56-9DD9-C8F5121703A5,,571,inception,"""+1528-01-01T00:00:00Z""",,"""+1528-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"governorate of the Spanish Empire, historical country",governorate of the Spanish Empire,,,re_formatting,,unrefinement
1276016713,203765,Venus of Laussel,Q203765$62F803C4-B131-48CF-AF72-E4FFA410E00C,,571,inception,"""+23001-01-01T00:00:00Z""",,"""-23000-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"sculpture, Venus figurine",sculpture,,,property_value_update,,"unrefinement, property_value_update"
325582340,356298,Orderic Vitalis,Q356298$b51f9915-42ba-4230-e3b9-e940f93bc5af,,570,date of death,"""+1142-01-01T00:00:00Z""",,"""+1142-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,English monk and historian (1075 – c. 1142),,,re_formatting,,unrefinement
1176719167,151952,Venus de Milo,Q151952$1ee4dc2c-4be6-afb7-8458-edaaaecbc31a,,571,inception,"""+1800-00-00T00:00:00Z""",,"""-135-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"archaeological artefact, statue",Ancient Greek marble statue of a woman,,,property_value_update,,property_value_update
2224628445,124843046,Hanno Hochmuth,Q124843046$B3EF5A35-7AA5-4860-A4C7-FD61A7D2944C,,569,date of birth,"""+1977-04-20T00:00:00Z""",,"""+1977-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
392872788,37024,Serbia and Montenegro,Q37024$AD9B9ADE-99DA-4427-AFF3-2AEA22C96E68,,571,inception,"""+1992-01-01T00:00:00Z""",,"""+2003-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"federal republic, historical country, political union",federal republic (1992–2003) and political union (2003–2006) in the Balkans,,,property_value_update,,property_value_update
1246814441,185732,Avianus,Q185732$d8680434-4af3-79d8-5239-4f3725f1b530,,1317,floruit,"""somevalue""",,"""+300-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,ancient Roman poet,,,property_value_update,,property_value_update
421741914,68343,Ernst Schwarz,Q68343$BEEA9335-1072-490B-A7BE-4A96E4EF5D7D,,570,date of death,"""+1962-01-01T00:00:00Z""",,"""+1962-09-23T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,German zoologist (1889-1962),,,refinement,,refinement
1756391765,138579,Institute of the Brothers of the Christian Schools,Q138579$01AE644E-612C-460B-9ECB-C89CAD7AB7C9,,571,inception,"""+1680-00-00T00:00:00Z""",,"""+1688-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"Catholic religious institute, organization",Roman Catholic religious teaching congregation,,,property_value_update,,property_value_update
1128222038,195240,"Marie of Lusignan, Queen of Aragon",Q195240$3C4E2492-61C2-465C-9F37-D4C849EEF812,,570,date of death,"""+1319-01-01T00:00:00Z""",,"""+1322-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Queen of Aragon,,,property_value_update,,unrefinement
813368891,79857,Konya,Q79857$8BF3D6F3-E761-412A-8FF6-6F75C9C9E199,,571,inception,"""+1500-00-00T00:00:00Z""",,"""-700-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"big city, city, metropolitan municipality","metropolitan municipality in Central Anatolia, Turkey",,,property_value_update,,property_value_update
319936363,373685,Lycurgus of Athens,Q373685$79D61BEE-E1E3-4483-9D65-6A184227BDB6,,570,date of death,"""-324-01-01T00:00:00Z""",,"""-324-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,4th century BCE Greek politician and orator,,,re_formatting,,re_formatting
2232113872,38302,Wolf Albach-Retty,Q38302$8626e08f-4d04-d01f-ff14-68dc5dbefe1d,,2031,work period (start),"""+1927-00-00T00:00:00Z""",,"""+1926-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Austrian actor (1906-1967),,,property_value_update,,property_value_update
669070696,323978,Tiziano Aspetti,Q323978$4170AB70-CF05-406D-8422-72F5897CA631,,569,date of birth,"""+1559-01-01T00:00:00Z""",,"""+1559-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Italian artist (1559-1606),,,re_formatting,,unrefinement
1752820216,103255,Alatyr,Q103255$7D19637C-6F7A-4373-9BB0-5F4DBD858F0E,,571,inception,"""+1552-01-01T00:00:00Z""",,"""+1552-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"administrative divisions of Russia, city or town, human settlement","human settlement in Chuvash Autonomous Oblast, Chuvash Republic, Russia",,,re_formatting,,unrefinement
144010791,3263068,Louis Régnier,Q3263068$4A3F2B03-17B2-4881-B606-AF12EC6F71C8,,569,date of birth,"""+1922-00-00T00:00:00Z""",,"""+1922-01-01T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,refinement,,refinement
1398428674,231549,Anne Bonny,q231549$7D29007C-D9E8-4690-8BA8-D9A563AE045F,,569,date of birth,"""+1702-03-08T00:00:00Z""",,"""+1697-03-08T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Irish pirate,,,property_value_update,,property_value_update
2334179665,21328,CityRail,Q21328$542EFE6A-FA41-4766-B0C1-1C88A13D4F6F,,571,inception,"""+1988-10-17T00:00:00Z""",,"""+1989-01-16T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,brand,Sydney passenger rail network operator,,,property_value_update,,property_value_update
1896775683,312978,Faxian,Q312978$9B33ADEB-766E-4676-BB1D-8520A73F478C,,570,date of death,"""+418-01-01T00:00:00Z""",,"""+422-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,"Chinese Buddhist monk (bhikkhu), pilgrim to India, and travelogue author during the Jin and Liu Song dynasties",,,property_value_update,,property_value_update
226508023,160538,Gian Lorenzo Bernini,q160538$527264AC-2F26-4D4A-B0A1-68E8EE3612F2,,569,date of birth,"""+1598-12-07T00:00:00Z""",,"""+2069-12-07T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,Italian sculptor and architect (1598–1680),,,property_value_update,,property_value_update
2347855360,133836836,Coenraad Jacobus de Jong,Q133836836$caa79520-48cd-06ca-02a5-2954277152d0,,570,date of death,"""+1925-03-00T00:00:00Z""",,"""+1925-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,refinement
1992153588,250235,Roman Catholic Archdiocese of São Sebastião do Rio de Janeiro,Q250235$86003CD3-BA6D-4FE7-AC70-F9708A9913E8,,571,inception,"""+1575-07-19T00:00:00Z""",,"""+1892-04-27T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,Roman Catholic metropolitan archdiocese,Catholic ecclesiastical territory in Brazil,,,property_value_update,,property_value_update
1661870721,272233,Æthelred I,Q272233$1D8768F5-001B-43DB-BB65-06D85A2F0352,,569,date of birth,"""+837-01-01T00:00:00Z""",,"""+837-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,King of Wessex (r. 865–871),,,re_formatting,,unrefinement
468597243,271377,Ælfric of Eynsham,Q271377$D6C8C459-DE76-407B-AF5D-6F688301065E,,569,date of birth,"""+955-01-01T00:00:00Z""",,"""+955-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,"English abbot and prolific writer in Old English of hagiography, homilies and biblical commentaries (c.955-c.1010)",,,re_formatting,,"re_formatting, unrefinement"
1795000069,45,Portugal,Q45$f15d582f-4133-a12d-4246-f95283979429,,571,inception,"""+1910-10-05T00:00:00Z""",,"""+1179-05-23T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"colonial power, country, sovereign state",country in Southwestern Europe,,,property_value_update,,property_value_update
1205840081,5109417,Christian Christensen,Q5109417$32D056C1-F3B4-49FC-89EF-EB23948E3940,,570,date of death,"""+1977-10-12T00:00:00Z""",,"""+1977-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
2032684004,194824,Roman Catholic Archdiocese of L'Aquila,Q194824$48CCE624-34EE-4787-832E-F66B70B1A957,,571,inception,"""+1201-01-01T00:00:00Z""",,"""+1876-01-19T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,Roman Catholic metropolitan archdiocese,Catholic archdiocese in Italy,,,property_value_update,,property_value_update
558555356,154751,Nicholas of Cusa,Q154751$8539C20A-6BD2-40E3-8362-3880C6AFBD23,,569,date of birth,"""+1401-01-01T00:00:00Z""",,"""+1401-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,human,German philosopher (1401 – 1464),,,re_formatting,,unrefinement
2128545696,124957761,Frédéric Delacroix,Q124957761$5dfb7d9b-4e0b-f015-e03c-5fa816c0f103,,570,date of death,"""+1894-11-00T00:00:00Z""",,"""+1894-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,,,,,unrefinement,,unrefinement
627975869,15682,Cádiz,Q15682$F214129F-B0C6-4D27-9D25-8730397DB3A2,,571,inception,"""+1104-00-00T00:00:00Z""",,"""-1104-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,municipality of Spain,"municipality and capital city of the province of Cádiz, Spain",,,re_formatting,,re_formatting
2069654586,83145,Africa Cup of Nations,Q83145$8E6FE7C7-5088-4046-97F2-ABF672B90536,,571,inception,"""+1957-00-00T00:00:00Z""",,"""+210-00-00T00:00:00Z""",,time,UPDATE,PROPERTY_VALUE,"African Championship, international association football national teams competition, recurring event",African association football tournament for men's national teams,,,property_value_update,African Championship,property_value_update
