cluster_id,cluster_size,revision_id,entity_id,entity_label,property_id,property_label,old_value,new_value,old_value_label,new_value_label,user_type,datatype,change_target,value_id,action,target,timestamp
1,202422,1395125096,418694,Akira Hasegawa,227,,1055746684,1230662057,,,human,string,,Q418694$23731A84-41AF-4A32-9FFA-1470D6EC3320,UPDATE,PROPERTY_VALUE,2021-04-03 03:19:08+00:00
1,202422,1971888049,269982,Susan Hill,1695,,A1157320X,a0000001157320,,,bot,string,,Q269982$ba65698a-21b5-42cf-9c13-4af6ab68ac3a,UPDATE,PROPERTY_VALUE,2023-09-10 18:19:01+00:00
1,202422,1007714958,230242,Sorana Cîrstea,555,doubles record,149–120,150–121,,,human,string,,q230242$FEF27EFD-00C9-4C93-B93F-ADDAF861474C,UPDATE,PROPERTY_VALUE,2019-09-03 20:56:32+00:00
1,202422,308172204,152379,Hod HaSharon,214,,242750325,137494843,,,bot,string,,Q152379$7FA99F04-0F4D-4655-BC9C-D8FC6845B039,UPDATE,PROPERTY_VALUE,2016-02-28 16:17:12+00:00
1,202422,1579343266,362009,Victor Serge,396,SBN author ID,IT\ICCU\CFIV\004495,CFIV004495,,,bot,string,,Q362009$704B5971-35BC-4BAA-AEC8-C1C0EC612E0D,UPDATE,PROPERTY_VALUE,2022-02-18 20:43:58+00:00
1,202422,2315436721,146811,Zanesville,856,official website,http://www.coz.org/,https://www.coz.org/,,,human,string,,Q146811$7D83D6DD-B130-499B-91AC-6A47218506C1,UPDATE,PROPERTY_VALUE,2025-02-22 20:22:48+00:00
1,202422,1320327064,444179,Cheba Zahouania,214,,221795045,227149294359080522251,,,bot,string,,q444179$B3B97E4C-A844-4DA1-A414-896845B47F59,UPDATE,PROPERTY_VALUE,2020-12-09 10:23:58+00:00
1,202422,755613676,321649,Djamel Abdoun,-2,description,Algerian footballer,Algerian association football player,,,human,string,,description,UPDATE,PROPERTY_VALUE,2018-10-01 04:59:08+00:00
1,202422,2040297553,8438,1972 Summer Olympics,856,official website,https://www.olympic.org/munich-1972,https://olympics.com/en/olympic-games/munich-1972,,,human,string,,Q8438$e552b013-4dc4-775b-7164-0d0d73c88c4b,UPDATE,PROPERTY_VALUE,2023-12-30 02:34:51+00:00
1,202422,2299540784,187166,Antonin Artaud,18,image,Artaud-1926.png,Antonin Artaud 1926.jpg,,,anonymous,string,,Q187166$ea85cbb6-4ebb-4758-11ab-630966f7d61f,UPDATE,PROPERTY_VALUE,2025-01-18 19:29:57+00:00
1,202422,1048650810,283861,Tōkyū Meguro Line,18,image,Tokyu-3000.jpg,Tokyu-5080-2.jpg,,,human,string,,Q283861$F7C34D35-BAA9-483E-82ED-3002892D9371,UPDATE,PROPERTY_VALUE,2019-11-09 01:10:33+00:00
1,202422,1583829914,24630,Certés,-1,label,Certers,Certés,,,anonymous,string,,label,UPDATE,PROPERTY_VALUE,2022-02-27 10:22:41+00:00
2,19233,242335795,289657,Erythrodiplax lygaea,-2,description,"species of dragonlet, in the skimmer (Libellulidae) family of dragonflies",species of insect,,,human,string,,description,UPDATE,PROPERTY_VALUE,2015-08-16 14:01:10+00:00
2,19233,1314821237,419472,pyridostigmine,-2,description,Acetylcholinesterase inhibitting medication typically given for myasthenia gravis,Medication used to treat myasthenia gravis,,,human,string,,description,UPDATE,PROPERTY_VALUE,2020-11-28 23:06:42+00:00
2,19233,505151148,318815,Bergier commission,-2,description,"Commission created on December 13, 1996 to investigate the fate of assets that had belonged to victims of Nazi persecution","Created on December 13, 1996 to investigate Switzerland's 1933-1945 activities in asset transfers, relations with Axis powers, arms production, aryanisation, refugee policy and slave labor.",,,human,string,,description,UPDATE,PROPERTY_VALUE,2017-06-23 06:54:07+00:00
2,19233,1098288207,60393,Dreamachine,-2,description,flicker device that produces visual stimuli,stroboscopic alphawave-inducing device designed by Ian Somnerville & Brion Gysin,,,anonymous,string,,description,UPDATE,PROPERTY_VALUE,2020-01-14 22:38:21+00:00
2,19233,2130976326,378193,House of Lusignan,94,coat of arms image,"Coat of Arms of the House of Lusignan (Kings of Armenia, Cyprus and Jerusalem).svg",Armoiries de la Maison de Lusignan.svg,,,human,string,,Q378193$8069fc0d-47b3-9894-20ec-17e1aad862d9,UPDATE,PROPERTY_VALUE,2024-04-17 00:05:32+00:00
2,19233,990872294,5339,transistor,-2,description,semiconductor device used to amplify and switch electronic signals and electrical power,Basic electronics component,,,anonymous,string,,description,UPDATE,PROPERTY_VALUE,2019-08-02 07:15:41+00:00
2,19233,1420757130,334166,mode of transport,-2,description,any form of vehicle or system used to transport people or goods from one place to another,"different ways of transportation such as air, water, and land transport",,,human,string,,description,UPDATE,PROPERTY_VALUE,2021-05-15 00:37:07+00:00
2,19233,1007644038,63676,Arne Friedrich,18,image,"Arne Friedrich, April 2012.png",Arne Friedrich - 2019202180519 2019-07-21 Champions for Charity - 1024 - AK8I4805.jpg,,,human,string,,q63676$4FB3C349-67C5-401A-9ED4-4B57315E0047,UPDATE,PROPERTY_VALUE,2019-09-03 17:02:38+00:00
2,19233,2102620640,165113,Grand Duchess Xenia Alexandrovna of Russia,-2,description,Russian grand duchess (1875-1960),Grand Duchess of the Russia Empire and member of the House of Romanov,,,anonymous,string,,description,UPDATE,PROPERTY_VALUE,2024-03-15 17:09:15+00:00
2,19233,486964868,207929,Pontormo,18,image,"Il Pontormo (incisione di Vasari, 1568).jpg","Vite de' più eccellenti pittori, scultori e architetti (1791) (14578560789).jpg",,,human,string,,Q207929$8E38A44E-2C8B-4079-B39B-BA5C501DD017,UPDATE,PROPERTY_VALUE,2017-05-17 12:02:56+00:00
2,19233,2279189934,189085,pastel,18,image,Pastels at Corcoran - Stierch.jpg,Community Artist Antonio Savarese's pastels (f5d3e6c1-ccff-453c-afb1-3dbeff8592f7).jpg,,,human,string,,Q189085$B4BDCCE0-1EA8-4C60-A636-6041EB2C4865,UPDATE,PROPERTY_VALUE,2024-11-24 18:05:54+00:00
2,19233,2251410875,229507,Jayne Mansfield,18,image,Jayne Mansfield (Kiss them for me-1957).jpg,"ETH-Bibliothek Zürich, Bildarchiv - Com C06-137-003 - Jayne Mansfield.jpg",,,human,string,,Q229507$EBBBC146-C5C5-4629-958B-CAD7D461A23B,UPDATE,PROPERTY_VALUE,2024-09-22 04:17:54+00:00
2,19233,1499841421,428813,Hessenberg matrix,-2,description,term,square matrix that has zero entries below the first subdiagonal or has zero entries above the first superdiagonal,,,human,string,,description,UPDATE,PROPERTY_VALUE,2021-09-18 23:55:18+00:00
2,19233,1606381694,134840,Treaty of Verdun,18,image,843-870 Europe.jpg,"Louis the Pious blessing the division of the Carolingian Empire in 843 into West Francia, Lotharingia, and East Francia.jpg",,,human,string,,Q134840$27a0ec17-4213-a2c9-4260-ddd7d10fc4db,UPDATE,PROPERTY_VALUE,2022-03-30 15:14:25+00:00
2,19233,526982192,34178,theology,-2,description,"systematic and rational study of concepts of God, attempts to understand the nature of transcendent or supernatural forces (such as deities)",systematic and rational study of the nature of the divine,,,human,string,,description,UPDATE,PROPERTY_VALUE,2017-07-27 22:07:56+00:00
3,113762,1774504372,297945,Lee Strasberg,-2,description,"American actor, drama teacher, acting coach, theorist (1901–1982)","American theatre director, actor and acting teacher (1901–1982)",,,human,string,,description,UPDATE,PROPERTY_VALUE,2022-11-18 19:35:52+00:00
3,113762,1692647789,20380,Jalón River,-1,label,Jalón river,Jalón Rriver,,,human,string,,label,UPDATE,PROPERTY_VALUE,2022-07-31 10:57:03+00:00
3,113762,592066287,234172,Saint-Maixant,-2,description,Wikipedia disambiguation page,Wikimedia disambiguation page,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2017-11-11 14:59:28+00:00
3,113762,592354883,362350,Bourassa,-2,description,Wikipedia disambiguation page,Wikimedia disambiguation page,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2017-11-12 02:14:51+00:00
3,113762,1977333584,325349,Eduard Spelterini,-2,description,"Swiss aerostat captain, aviation pioneer and photographer (1852-1931)","Swiss aerial balloon captain, aviation pioneer and photographer (1852-1931)",,,human,string,,description,UPDATE,PROPERTY_VALUE,2023-09-19 00:55:59+00:00
3,113762,1726987329,173220,2007 Formula One espionage controversy,-2,description,"2007 scandal among the McLaren, Ferrari, and Renault F1 racing teams","2007 scandal among the McLaren, Ferrari, and Renault Formula One racing teams",,,human,string,,description,UPDATE,PROPERTY_VALUE,2022-09-12 15:49:30+00:00
3,113762,1495341254,383562,Hexarthrius mniszechi,-2,description,species of insect,species of beetles,,,human,string,,description,UPDATE,PROPERTY_VALUE,2021-09-10 02:39:54+00:00
3,113762,1679537955,187312,Robert I of Scotland,-2,description,King of Scotland from 1306 until his death in 1329,King of Scotland (r. 1306–1329),,,human,string,,description,UPDATE,PROPERTY_VALUE,2022-07-16 18:19:48+00:00
3,113762,592256210,249791,Águas Belas,-2,description,Wikipedia disambiguation page,Wikimedia disambiguation page,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2017-11-11 21:45:07+00:00
3,113762,587756615,355462,Sigi,-2,description,Wikipedia disambiguation page,Wikimedia disambiguation page,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2017-11-02 09:31:40+00:00
3,113762,592054474,206736,Zitzmann,-2,description,Wikipedia disambiguation page,Wikimedia disambiguation page,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2017-11-11 14:37:54+00:00
3,113762,1025001989,401467,Ahmed Rushdi,18,image,Ahmed Rushdi 1958.jpg,Ahmed Rushdi playback singer 1954.jpg,,,human,string,,Q401467$6CD42364-664F-4146-9BE7-6C3F38A4F132,UPDATE,PROPERTY_VALUE,2019-10-03 07:54:54+00:00
3,113762,592463257,446997,Northland,-2,description,Wikipedia disambiguation page,Wikimedia disambiguation page,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2017-11-12 06:56:39+00:00
3,113762,1948467522,91083,Karl Georg von Wächter,18,image,Chr Pfann - Karl Georg von Wächter (247).jpg,Chr Pfann - Karl Georg von Wächter (Litho 1850er BW247).jpg,,,human,string,,Q91083$05AA7FFE-350F-4336-A34F-A92BD19A3745,UPDATE,PROPERTY_VALUE,2023-08-07 02:27:57+00:00
3,113762,220585949,301868,Duško Grujić,-2,description,Serbian footballer,Serbian football player,,,human,string,,description,UPDATE,PROPERTY_VALUE,2015-05-29 21:24:01+00:00
4,15976,541538124,312945,Dámaso Alonso,3788,BNMM authority ID,21908,000021908,,,bot,string,,Q312945$C0E21783-92D8-4A7F-BB61-80D47D1AEB93,UPDATE,PROPERTY_VALUE,2017-08-19 21:13:57+00:00
4,15976,541528722,81438,Walt Whitman,3788,BNMM authority ID,47309,000047309,,,bot,string,,Q81438$C0E25684-3E28-40A9-BB05-A28133E86DD7,UPDATE,PROPERTY_VALUE,2017-08-19 20:57:35+00:00
4,15976,2293951936,25973,Hermann Hesse,6394,,11124246,a11124246,,,bot,string,,Q25973$8C95A72E-F25F-490E-9229-3EDB4071C9F7,UPDATE,PROPERTY_VALUE,2025-01-02 11:59:52+00:00
4,15976,2293980092,265674,Åsa Larsson,6394,,11931309,a11931309,,,bot,string,,q265674$20d52990-4b8e-9e5b-7aee-f42d3ff5ae5b,UPDATE,PROPERTY_VALUE,2025-01-02 13:43:44+00:00
4,15976,2293965207,94037,Paul Lazarsfeld,6394,,11890873,a11890873,,,bot,string,,q94037$722726b4-4a0e-2819-979b-e3552af7e13d,UPDATE,PROPERTY_VALUE,2025-01-02 12:46:24+00:00
4,15976,1052033665,237345,Crystal Kay,2397,,ED6xcbo9KAsxg,UCWe6yx7v7WED6xcbo9KAsxg,,,human,string,,Q237345$ab6d44f1-48cf-36bc-ae08-7c5d69ae7ae1,UPDATE,PROPERTY_VALUE,2019-11-13 13:28:12+00:00
4,15976,572936552,7867,psychiatry,672,,F,F04.096.544,,,human,string,,q7867$7d9bc787-4980-9c81-be47-c318c1c519fa,UPDATE,PROPERTY_VALUE,2017-10-05 20:54:19+00:00
4,15976,618175624,405950,Smyadovo,782,,67708,BG67708,,,bot,string,,Q405950$00E75DC0-49EA-4E10-A764-C65D7C2D055C,UPDATE,PROPERTY_VALUE,2018-01-09 18:32:33+00:00
4,15976,1961950585,113820,heptyl alcohol,11949,PesticideInfo chemical ID,58,PRI58,,,human,string,,Q113820$a8d282f8-95f0-4a84-bab2-e820e437d153,UPDATE,PROPERTY_VALUE,2023-08-26 22:59:18+00:00
4,15976,541539760,454005,Leonardo Padura Fuentes,3788,BNMM authority ID,23709,000023709,,,bot,string,,Q454005$56A2DB14-CC39-407A-96E9-3DD9062535C2,UPDATE,PROPERTY_VALUE,2017-08-19 21:16:46+00:00
4,15976,660925917,341169,České Meziříčí,782,,576212,CZ576212,,,bot,string,,Q341169$DE82659D-1087-4907-A156-2A6D428F36D2,UPDATE,PROPERTY_VALUE,2018-04-04 12:59:41+00:00
4,15976,753104716,909,Jorge Luis Borges,3788,BNMM authority ID,35694,000035694,,,bot,string,,Q909$3D7E8D80-71F6-4070-91AE-DE4D0825735C,UPDATE,PROPERTY_VALUE,2018-09-26 14:04:53+00:00
4,15976,2293967190,115472,Marie Bonaparte,6394,,11350957,a11350957,,,bot,string,,q115472$8caa6772-47cf-7b6b-b523-9c91d6359b1a,UPDATE,PROPERTY_VALUE,2025-01-02 12:52:27+00:00
4,15976,2293971264,155979,Alexei Navalny,6394,,12242317,a12242317,,,bot,string,,q155979$e2318ff5-4ae0-9fcc-1371-a322bd8fd52d,UPDATE,PROPERTY_VALUE,2025-01-02 13:06:07+00:00
4,15976,1109628372,998,infant,7387,Q-Codes ID,QC1,QC11,,,human,string,,Q998$89fd8146-4610-c4aa-cd19-4d69b88fa1a6,UPDATE,PROPERTY_VALUE,2020-02-04 13:50:25+00:00
5,17181,2259734138,22714,Karl May,6394,,a1125886x,1125886x,,,bot,string,,q22714$d769209b-492a-dd10-e897-02310eaad954,UPDATE,PROPERTY_VALUE,2024-10-12 21:38:27+00:00
5,17181,1708185533,70784,Journey to the West,268,,cb16537317q,16537317q,,,human,string,,Q70784$8fc954fb-45e8-08f0-fca8-d62b7ce77574,UPDATE,PROPERTY_VALUE,2022-08-19 21:05:10+00:00
5,17181,1885662249,445546,Balance theory,-1,label,Balance theoryQ445546,Balance theory,,,human,string,,label,UPDATE,PROPERTY_VALUE,2023-04-30 10:16:29+00:00
5,17181,2259764761,311147,Robert Kiyosaki,6394,,a11543462,11543462,,,bot,string,,q311147$9d4f16d1-432c-189b-2d91-4409736a1ac2,UPDATE,PROPERTY_VALUE,2024-10-12 23:33:57+00:00
5,17181,341867890,268627,Tine Thing Helseth,1015,,x08029128,8029128,,,bot,string,,Q268627$8E109994-A9B1-4CE0-A234-D14418392CB8,UPDATE,PROPERTY_VALUE,2016-05-31 00:52:50+00:00
5,17181,341868629,111074,John Barry,1015,,x00007614,7614,,,bot,string,,Q111074$72BB5333-3C06-460B-BA72-077BF81515EA,UPDATE,PROPERTY_VALUE,2016-05-31 00:56:41+00:00
5,17181,2259737119,41513,William Blake,6394,,a11490147,11490147,,,bot,string,,q41513$05811aa1-45b9-bd14-f6c4-619093563bff,UPDATE,PROPERTY_VALUE,2024-10-12 21:47:24+00:00
5,17181,2259766165,315708,Louis-Claude Daquin,6394,,a1222781x,1222781x,,,bot,string,,q315708$c77bde71-4ba1-18c0-99b3-005f8507d984,UPDATE,PROPERTY_VALUE,2024-10-12 23:39:24+00:00
5,17181,341759439,290083,Jan Garbarek,1015,,x90643713,90643713,,,bot,string,,Q290083$2726BF7E-9446-4A54-B7D8-2DA3DED77A4C,UPDATE,PROPERTY_VALUE,2016-05-30 16:43:39+00:00
5,17181,411826246,421751,bromochloromethane,679,ZVG number,041110,41110,,,bot,string,,Q421751$70C63A5F-B5BB-4C91-8386-91A659129E6D,UPDATE,PROPERTY_VALUE,2016-11-27 11:36:21+00:00
5,17181,2176727618,424508,ergometrine,715,,DB01253,01253,,,bot,string,,Q424508$C4F98697-BFC6-442E-896A-CDD76D72E8F2,UPDATE,PROPERTY_VALUE,2024-06-11 22:21:41+00:00
5,17181,508419841,27302,German National Library,856,official website,http://www.dnb.de/EN/Home/home_node.html,http://www.dnb.de/,,,human,string,,Q27302$E3794DB9-2313-411B-B089-CE92DC4BF16F,UPDATE,PROPERTY_VALUE,2017-06-27 21:21:28+00:00
5,17181,2259758041,205947,Claudian,6394,,a11456127,11456127,,,bot,string,,q205947$aee53917-4e18-b3f0-7cf9-96d3e70b1615,UPDATE,PROPERTY_VALUE,2024-10-12 23:06:24+00:00
5,17181,2259739012,47755,Imre Kertész,6394,,a11231555,11231555,,,bot,string,,Q47755$0bd1773a-4b28-8158-7270-ba5a7917224b,UPDATE,PROPERTY_VALUE,2024-10-12 21:53:50+00:00
5,17181,2259755733,182874,Cao Xueqin,6394,,a1124589x,1124589x,,,bot,string,,q182874$41e7c2a2-48eb-38f6-1726-6a2ffe1f18da,UPDATE,PROPERTY_VALUE,2024-10-12 22:57:48+00:00
6,1359,262673271,226265,Malay,-2,description,"Sejarah,Jasa dan Pengorbanan Wira Negara",Wikimedia disambiguation page,,,human,string,,description,UPDATE,PROPERTY_VALUE,2015-10-26 10:02:00+00:00
6,1359,1795786884,214415,Atlantic bluefin tuna,-2,description,species of tuna in the Scombridae family,species of fish,,,human,string,,description,UPDATE,PROPERTY_VALUE,2022-12-25 20:44:20+00:00
6,1359,2299703612,448491,Yuri Guidzenko,-1,label,Yuri Gidzenko,Club De Voleibol Las Mesas,,,human,string,,label,UPDATE,PROPERTY_VALUE,2025-01-19 04:10:18+00:00
6,1359,423738486,285613,mechanistic target of rapamycin kinase,-2,description,human protein (annotated by UniProtKB/Swiss-Prot P42345),mammalian protein found in Homo sapiens,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2017-01-03 12:12:45+00:00
6,1359,1738246806,434159,Pertevniyal Sultan,-2,description,Valide Sultan of the Ottoman Empire from 1861 to 1876,"Consort of Mahmud II, mother and Valide Sultan of Abdülaziz I",,,anonymous,string,,description,UPDATE,PROPERTY_VALUE,2022-09-28 13:15:53+00:00
6,1359,423695907,423561,Cathepsin A,-1,label,Lysosomal protective protein,Cathepsin A,,,bot,string,,label,UPDATE,PROPERTY_VALUE,2017-01-03 08:52:53+00:00
6,1359,1181415766,374013,Villa Dolores,-1,label,Villa Dolores,Concarán,,,human,string,,label,UPDATE,PROPERTY_VALUE,2020-05-14 17:10:29+00:00
6,1359,919955076,208805,Theater Saarbrücken,-2,description,"theatre and opera house in Saarbrücken, Germany","State Theatre and Operaof Saarland in Saarbrücken, Germany",,,human,string,,description,UPDATE,PROPERTY_VALUE,2019-04-20 14:24:55+00:00
6,1359,1505284427,150586,Emperor Rudolf II,-2,description,"Holy Roman Emperor, King of Hungary and Croatia, King of Bohemia and Archduke of Austria (1552-1612)","Holy Roman Emperor, King of Hungary and Croatia, King of Bohemia and Archduke of Austria (1552-1612), owner/creator of the armorial of the members of the court council of Rudolf II of Habsburg",,,human,string,,description,UPDATE,PROPERTY_VALUE,2021-09-29 09:12:29+00:00
6,1359,690119801,188590,Zapatista Army of National Liberation,-1,label,Zapatista Army of National Liberation,Chiapanecos y EZLN,,,anonymous,string,,label,UPDATE,PROPERTY_VALUE,2018-06-04 03:21:15+00:00
6,1359,384452295,416649,Potassium tetraiodomercurate(II),-1,label,potassium tetraiodomercurate(II),dipotassium tetraiodomercurate,,,bot,string,,label,UPDATE,PROPERTY_VALUE,2016-10-06 22:10:02+00:00
6,1359,423690392,409423,POU class 5 homeobox 1,-2,description,human protein (annotated by UniProtKB/Swiss-Prot Q01860),mammalian protein found in Homo sapiens,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2017-01-03 08:20:07+00:00
6,1359,963981853,343835,Ilyas,-2,description,male given name (إلياس),حكيم,,,anonymous,string,,description,UPDATE,PROPERTY_VALUE,2019-06-17 12:47:24+00:00
6,1359,252038773,226265,Malay,-2,description,Wikimedia disambiguation page,"Sejarah,Jasa dan Pengorbanan Wira Negara",,,human,string,,description,UPDATE,PROPERTY_VALUE,2015-09-15 07:54:54+00:00
6,1359,383920882,288104,caprolactone,-1,label,caprolactone,hexano-6-lactone,,,bot,string,,label,UPDATE,PROPERTY_VALUE,2016-10-05 10:20:46+00:00
7,9,1780523305,638,music,7820,,ਮੂਸੀਕੀ,ਮੌਸੀਕੀ,,,human,string,,Q638$d28b4b9b-407e-8ddf-a0a2-23c88c8b9fc1,UPDATE,PROPERTY_VALUE,2022-11-28 19:03:25+00:00
7,9,633673606,9907,E,487,,⒠,ⓔ,,,human,string,,Q9907$2d40586d-4e6f-1ab1-3ecd-8c1e0656fd91,UPDATE,PROPERTY_VALUE,2018-02-19 05:27:38+00:00
7,9,1703414054,116269,silicon dioxide,7820,,ਸਿਲੀਕਾਨ ਡਾਈਆਕਸਾਈਡ,ਸਿਲੀਕਾੱਨ ਡਾਈਆਕਸਾਈਡ,,,human,string,,Q116269$3f563887-4d6b-7978-8c03-23ec11323d85,UPDATE,PROPERTY_VALUE,2022-08-13 22:36:50+00:00
7,9,633673595,9907,E,487,,🄔,Ⓔ,,,human,string,,Q9907$bf3cfe06-458b-5139-e479-e91ce7f90687,UPDATE,PROPERTY_VALUE,2018-02-19 05:27:36+00:00
7,9,1803023975,308064,Abderrahim Tounsi,742,pseudonym,عبد الرؤوف,عَبْد الرَّؤُوف,,,human,string,,Q308064$bfc51fc4-4210-540d-31b6-37f96dc15228,UPDATE,PROPERTY_VALUE,2023-01-04 19:07:25+00:00
7,9,726241016,162691,Assumption of Mary,-2,description,मारीयाचे स्वर्गारोहण साजरा करण्याची सार्वजनिक सुट्टी,मारियाचे स्वर्गारोहण साजरा करण्याची सार्वजनिक सुट्टी,,,human,string,,description,UPDATE,PROPERTY_VALUE,2018-08-15 07:25:29+00:00
7,9,1682109025,33173,Chittagonian,18,image,চাঁটগাঁইয়া.svg,চাটগাঁইয়া.svg,,,human,string,,Q33173$DCB9DF58-FA9E-4938-8F3E-533A4D8A0D26,UPDATE,PROPERTY_VALUE,2022-07-19 14:13:08+00:00
7,9,814012712,249975,sack-back gown,1256,Iconclass notation,41D211(ROBE+Ã+LA+FRANÃAISE),41D211(ROBE-Ã -LA-FRANÃ AISE),,,human,string,,Q249975$39059959-0D53-46F3-A6D3-8A2723D1AB63,UPDATE,PROPERTY_VALUE,2018-12-18 00:52:40+00:00
7,9,1703414544,116269,silicon dioxide,7820,,ਸਿਲੀਕਾੱਨ ਡਾਈਆਕਸਾਈਡ,ਸਿਲਿਕਾੱਨ ਡਾਈਆਕਸਾਈਡ,,,human,string,,Q116269$3f563887-4d6b-7978-8c03-23ec11323d85,UPDATE,PROPERTY_VALUE,2022-08-13 22:37:35+00:00
